"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","dateTime"
"66959","0.334","0.116","240.810","1.400","0.000","0.000",0,2007-02-01 05:22:00
"66960","0.330","0.116","240.950","1.400","0.000","0.000",0,2007-02-01 05:23:00
"66961","0.328","0.120","241.430","1.400","0.000","0.000",0,2007-02-01 05:24:00
"66962","0.328","0.120","241.520","1.400","0.000","0.000",0,2007-02-01 05:25:00
"66963","0.326","0.120","241.490","1.400","0.000","0.000",0,2007-02-01 05:26:00
"66964","0.324","0.118","240.890","1.400","0.000","0.000",0,2007-02-01 05:27:00
"66965","0.322","0.118","240.910","1.400","0.000","0.000",0,2007-02-01 05:28:00
"66966","0.322","0.122","241.850","1.400","0.000","0.000",0,2007-02-01 05:29:00
"66967","0.320","0.118","241.110","1.400","0.000","0.000",0,2007-02-01 05:30:00
"66968","0.318","0.118","240.930","1.400","0.000","0.000",0,2007-02-01 05:31:00
"66969","0.318","0.118","240.880","1.400","0.000","0.000",0,2007-02-01 05:32:00
"66970","0.316","0.116","240.670","1.400","0.000","0.000",0,2007-02-01 05:33:00
"66971","0.316","0.114","240.340","1.400","0.000","0.000",0,2007-02-01 05:34:00
"66972","0.270","0.052","240.200","1.200","0.000","0.000",0,2007-02-01 05:35:00
"66973","0.222","0.000","240.620","1.000","0.000","0.000",0,2007-02-01 05:36:00
"66974","1.138","0.000","240.100","5.000","0.000","0.000",13,2007-02-01 05:37:00
"66975","1.320","0.000","239.790","5.400","0.000","0.000",19,2007-02-01 05:38:00
"66976","1.302","0.000","239.360","5.400","0.000","0.000",18,2007-02-01 05:39:00
"66977","1.290","0.000","239.250","5.400","0.000","0.000",17,2007-02-01 05:40:00
"66978","1.278","0.000","238.560","5.200","0.000","0.000",18,2007-02-01 05:41:00
"66979","1.276","0.000","238.610","5.200","0.000","0.000",18,2007-02-01 05:42:00
"66980","1.282","0.000","239.310","5.200","0.000","0.000",17,2007-02-01 05:43:00
"66981","1.284","0.000","239.560","5.200","0.000","0.000",18,2007-02-01 05:44:00
"66982","1.290","0.000","240.290","5.200","0.000","0.000",18,2007-02-01 05:45:00
"66983","1.290","0.000","240.300","5.200","0.000","0.000",17,2007-02-01 05:46:00
"66984","1.336","0.000","239.670","5.600","0.000","0.000",18,2007-02-01 05:47:00
"66985","1.354","0.072","239.520","5.600","0.000","0.000",18,2007-02-01 05:48:00
"66986","1.350","0.072","239.020","5.600","0.000","0.000",17,2007-02-01 05:49:00
"66987","1.340","0.068","238.150","5.600","0.000","0.000",18,2007-02-01 05:50:00
"66988","1.342","0.068","238.350","5.600","0.000","0.000",17,2007-02-01 05:51:00
"66989","1.336","0.068","237.970","5.600","0.000","0.000",17,2007-02-01 05:52:00
"66990","1.340","0.070","238.560","5.600","0.000","0.000",18,2007-02-01 05:53:00
"66991","1.342","0.070","238.900","5.600","0.000","0.000",17,2007-02-01 05:54:00
"66992","1.340","0.070","238.840","5.600","0.000","0.000",18,2007-02-01 05:55:00
"66993","1.302","0.000","238.710","5.400","0.000","0.000",17,2007-02-01 05:56:00
"66994","1.278","0.000","239.310","5.200","0.000","0.000",18,2007-02-01 05:57:00
"66995","1.284","0.000","239.910","5.200","0.000","0.000",17,2007-02-01 05:58:00
"66996","1.286","0.000","239.840","5.200","0.000","0.000",18,2007-02-01 05:59:00
"66997","1.282","0.000","239.020","5.200","0.000","0.000",18,2007-02-01 06:00:00
"66998","1.294","0.000","240.310","5.400","0.000","0.000",17,2007-02-01 06:01:00
"66999","1.346","0.000","240.220","5.600","0.000","0.000",18,2007-02-01 06:02:00
"67000","1.404","0.104","240.290","5.800","0.000","0.000",18,2007-02-01 06:03:00
"67001","1.410","0.108","241.270","5.800","0.000","0.000",17,2007-02-01 06:04:00
"67002","1.424","0.116","242.850","5.800","0.000","0.000",19,2007-02-01 06:05:00
"67003","1.424","0.118","243.010","5.800","0.000","0.000",18,2007-02-01 06:06:00
"67004","1.422","0.118","242.530","5.800","0.000","0.000",18,2007-02-01 06:07:00
"67005","1.490","0.132","241.970","6.200","0.000","0.000",18,2007-02-01 06:08:00
"67006","1.494","0.130","241.650","6.200","0.000","0.000",18,2007-02-01 06:09:00
"67007","1.488","0.128","241.330","6.200","0.000","0.000",17,2007-02-01 06:10:00
"67008","1.484","0.128","241.000","6.200","0.000","0.000",18,2007-02-01 06:11:00
"67009","1.476","0.126","240.540","6.000","0.000","0.000",18,2007-02-01 06:12:00
"67010","1.470","0.122","240.320","6.000","0.000","0.000",18,2007-02-01 06:13:00
"67011","0.858","0.112","241.160","4.000","0.000","0.000",6,2007-02-01 06:14:00
"67012","0.558","0.118","241.860","2.400","0.000","0.000",0,2007-02-01 06:15:00
"67013","0.580","0.128","242.530","2.400","0.000","0.000",0,2007-02-01 06:16:00
"67014","0.552","0.112","243.110","2.200","0.000","1.000",0,2007-02-01 06:17:00
"67015","0.548","0.110","242.630","2.200","0.000","2.000",0,2007-02-01 06:18:00
"67016","0.502","0.110","242.760","2.000","0.000","1.000",0,2007-02-01 06:19:00
"67017","0.490","0.114","243.230","2.000","0.000","1.000",0,2007-02-01 06:20:00
"67018","0.490","0.114","243.510","2.000","0.000","2.000",0,2007-02-01 06:21:00
"67019","1.102","0.106","242.820","5.000","0.000","1.000",8,2007-02-01 06:22:00
"67020","1.590","0.098","241.820","6.600","0.000","2.000",18,2007-02-01 06:23:00
"67021","1.590","0.102","242.860","6.400","0.000","1.000",19,2007-02-01 06:24:00
"67022","1.586","0.102","243.140","6.400","0.000","1.000",18,2007-02-01 06:25:00
"67023","1.588","0.104","243.560","6.400","0.000","2.000",18,2007-02-01 06:26:00
"67024","1.584","0.104","243.350","6.400","0.000","1.000",18,2007-02-01 06:27:00
"67025","1.580","0.102","243.220","6.400","0.000","1.000",19,2007-02-01 06:28:00
"67026","1.580","0.104","243.310","6.400","0.000","2.000",18,2007-02-01 06:29:00
"67027","1.578","0.104","243.250","6.400","0.000","1.000",18,2007-02-01 06:30:00
"67028","1.578","0.104","243.470","6.400","0.000","1.000",18,2007-02-01 06:31:00
"67029","1.578","0.104","243.510","6.400","0.000","2.000",18,2007-02-01 06:32:00
"67030","1.570","0.102","242.990","6.400","0.000","1.000",18,2007-02-01 06:33:00
"67031","1.574","0.104","243.470","6.400","0.000","1.000",18,2007-02-01 06:34:00
"67032","1.606","0.128","243.180","6.600","0.000","2.000",19,2007-02-01 06:35:00
"67033","2.246","0.228","241.120","9.400","0.000","1.000",17,2007-02-01 06:36:00
"67034","2.658","0.224","240.560","11.000","0.000","1.000",18,2007-02-01 06:37:00
"67035","4.962","0.204","238.690","22.400","0.000","1.000",18,2007-02-01 06:38:00
"67036","6.536","0.188","236.900","27.600","0.000","2.000",17,2007-02-01 06:39:00
"67037","5.292","0.202","238.440","22.200","0.000","1.000",17,2007-02-01 06:40:00
"67038","5.810","0.208","237.640","24.400","0.000","1.000",18,2007-02-01 06:41:00
"67039","5.606","0.262","237.630","23.800","0.000","1.000",17,2007-02-01 06:42:00
"67040","4.678","0.310","238.980","19.800","0.000","1.000",17,2007-02-01 06:43:00
"67041","3.900","0.380","239.750","16.400","0.000","2.000",18,2007-02-01 06:44:00
"67042","3.368","0.322","240.290","14.000","0.000","0.000",18,2007-02-01 06:45:00
"67043","3.180","0.270","240.730","13.200","0.000","0.000",18,2007-02-01 06:46:00
"67044","3.178","0.266","240.650","13.200","0.000","0.000",17,2007-02-01 06:47:00
"67045","3.192","0.268","240.940","13.200","0.000","0.000",18,2007-02-01 06:48:00
"67046","3.252","0.268","240.980","13.400","0.000","0.000",18,2007-02-01 06:49:00
"67047","3.124","0.160","240.730","13.000","0.000","0.000",18,2007-02-01 06:50:00
"67048","2.792","0.122","240.630","11.600","0.000","0.000",17,2007-02-01 06:51:00
"67049","2.808","0.124","240.930","11.600","0.000","0.000",18,2007-02-01 06:52:00
"67050","2.818","0.126","241.430","11.600","0.000","0.000",18,2007-02-01 06:53:00
"67051","2.812","0.126","241.530","11.600","0.000","0.000",18,2007-02-01 06:54:00
"67052","2.970","0.122","241.060","12.200","0.000","0.000",18,2007-02-01 06:55:00
"67053","3.004","0.118","240.630","12.400","0.000","0.000",18,2007-02-01 06:56:00
"67054","2.974","0.118","240.310","12.400","0.000","0.000",17,2007-02-01 06:57:00
"67055","2.924","0.000","241.080","12.000","0.000","0.000",18,2007-02-01 06:58:00
"67056","2.912","0.000","241.480","12.000","0.000","0.000",18,2007-02-01 06:59:00
"67057","2.708","0.000","241.550","11.200","0.000","0.000",18,2007-02-01 07:00:00
"67058","3.180","0.000","240.460","13.200","0.000","0.000",18,2007-02-01 07:01:00
"67059","3.026","0.000","240.230","12.600","0.000","0.000",17,2007-02-01 07:02:00
"67060","2.992","0.000","240.000","12.400","0.000","0.000",18,2007-02-01 07:03:00
"67061","2.938","0.000","239.540","12.200","0.000","0.000",17,2007-02-01 07:04:00
"67062","2.930","0.000","239.800","12.200","0.000","0.000",18,2007-02-01 07:05:00
"67063","2.934","0.000","240.060","12.200","0.000","0.000",18,2007-02-01 07:06:00
"67064","2.894","0.000","239.770","12.000","0.000","0.000",17,2007-02-01 07:07:00
"67065","2.842","0.000","238.820","11.800","0.000","0.000",18,2007-02-01 07:08:00
"67066","2.874","0.000","240.230","11.800","0.000","0.000",18,2007-02-01 07:09:00
"67067","2.360","0.000","242.680","9.800","0.000","0.000",18,2007-02-01 07:10:00
"67068","2.106","0.000","243.290","8.600","0.000","0.000",18,2007-02-01 07:11:00
"67069","2.126","0.000","242.090","8.800","0.000","0.000",18,2007-02-01 07:12:00
"67070","2.108","0.000","241.560","8.600","0.000","0.000",18,2007-02-01 07:13:00
"67071","2.108","0.000","241.180","8.600","0.000","0.000",17,2007-02-01 07:14:00
"67072","2.108","0.000","240.600","8.800","0.000","0.000",18,2007-02-01 07:15:00
"67073","2.120","0.000","240.610","8.800","0.000","0.000",18,2007-02-01 07:16:00
"67074","2.116","0.000","240.220","8.800","0.000","0.000",18,2007-02-01 07:17:00
"67075","2.060","0.000","239.650","8.600","0.000","0.000",17,2007-02-01 07:18:00
"67076","2.586","0.000","239.340","10.800","0.000","0.000",18,2007-02-01 07:19:00
"67077","2.448","0.094","239.060","10.200","0.000","0.000",17,2007-02-01 07:20:00
"67078","2.088","0.102","240.270","8.600","0.000","0.000",18,2007-02-01 07:21:00
"67079","2.150","0.092","239.630","9.000","0.000","0.000",18,2007-02-01 07:22:00
"67080","2.206","0.090","239.790","9.200","0.000","0.000",17,2007-02-01 07:23:00
"67081","2.292","0.180","239.560","9.600","0.000","0.000",18,2007-02-01 07:24:00
"67082","2.320","0.220","239.290","9.600","0.000","0.000",17,2007-02-01 07:25:00
"67083","2.494","0.212","238.520","10.400","0.000","0.000",18,2007-02-01 07:26:00
"67084","2.670","0.214","239.100","11.200","0.000","0.000",17,2007-02-01 07:27:00
"67085","3.066","0.212","239.750","12.800","0.000","0.000",18,2007-02-01 07:28:00
"67086","2.760","0.214","240.020","11.400","0.000","0.000",18,2007-02-01 07:29:00
"67087","3.070","0.222","239.360","12.800","0.000","0.000",17,2007-02-01 07:30:00
"67088","3.004","0.162","238.980","12.600","0.000","0.000",18,2007-02-01 07:31:00
"67089","3.492","0.114","237.960","14.600","0.000","0.000",17,2007-02-01 07:32:00
"67090","3.628","0.114","237.510","15.200","0.000","0.000",17,2007-02-01 07:33:00
"67091","3.730","0.114","237.610","15.600","0.000","0.000",18,2007-02-01 07:34:00
"67092","4.332","0.228","236.960","18.400","0.000","0.000",17,2007-02-01 07:35:00
"67093","3.904","0.108","236.510","16.400","0.000","0.000",17,2007-02-01 07:36:00
"67094","3.766","0.110","237.170","15.800","0.000","0.000",17,2007-02-01 07:37:00
"67095","5.268","0.102","236.550","23.400","0.000","0.000",17,2007-02-01 07:38:00
"67096","7.482","0.000","233.620","32.000","0.000","0.000",17,2007-02-01 07:39:00
"67097","5.024","0.000","236.410","21.600","0.000","0.000",17,2007-02-01 07:40:00
"67098","3.592","0.000","237.720","15.000","0.000","0.000",18,2007-02-01 07:41:00
"67099","4.684","0.000","236.480","19.800","0.000","0.000",17,2007-02-01 07:42:00
"67100","4.764","0.000","236.330","20.000","0.000","0.000",17,2007-02-01 07:43:00
"67101","3.552","0.000","237.910","14.800","0.000","0.000",17,2007-02-01 07:44:00
"67102","3.466","0.000","236.380","14.600","0.000","0.000",17,2007-02-01 07:45:00
"67103","3.286","0.000","237.140","13.800","0.000","0.000",18,2007-02-01 07:46:00
"67104","3.200","0.000","236.820","13.400","0.000","0.000",17,2007-02-01 07:47:00
"67105","3.196","0.000","236.650","13.400","0.000","0.000",17,2007-02-01 07:48:00
"67106","3.332","0.000","236.210","14.000","0.000","0.000",17,2007-02-01 07:49:00
"67107","3.406","0.166","236.640","14.400","0.000","0.000",17,2007-02-01 07:50:00
"67108","3.184","0.154","236.560","13.400","0.000","0.000",17,2007-02-01 07:51:00
"67109","2.960","0.146","236.300","12.400","0.000","0.000",18,2007-02-01 07:52:00
"67110","2.874","0.086","236.540","12.000","0.000","0.000",17,2007-02-01 07:53:00
"67111","2.580","0.000","236.750","10.800","0.000","0.000",17,2007-02-01 07:54:00
"67112","2.566","0.000","236.460","10.800","0.000","0.000",17,2007-02-01 07:55:00
"67113","2.546","0.000","235.460","10.800","0.000","0.000",17,2007-02-01 07:56:00
"67114","2.634","0.046","236.310","11.000","0.000","0.000",17,2007-02-01 07:57:00
"67115","2.678","0.102","236.800","11.200","0.000","0.000",17,2007-02-01 07:58:00
"67116","2.686","0.100","236.510","11.200","0.000","0.000",18,2007-02-01 07:59:00
"67117","2.832","0.220","235.970","12.000","0.000","0.000",17,2007-02-01 08:00:00
"67118","2.744","0.194","235.220","11.600","0.000","0.000",17,2007-02-01 08:01:00
"67119","2.728","0.196","235.770","11.600","0.000","0.000",17,2007-02-01 08:02:00
"67120","2.708","0.192","234.860","11.400","0.000","0.000",17,2007-02-01 08:03:00
"67121","2.694","0.190","234.290","11.400","0.000","0.000",16,2007-02-01 08:04:00
"67122","2.788","0.186","233.780","11.800","0.000","0.000",17,2007-02-01 08:05:00
"67123","2.812","0.188","234.290","12.000","0.000","0.000",17,2007-02-01 08:06:00
"67124","2.820","0.200","234.310","12.000","0.000","0.000",17,2007-02-01 08:07:00
"67125","2.886","0.214","233.840","12.400","0.000","0.000",17,2007-02-01 08:08:00
"67126","4.116","0.194","233.050","17.600","2.000","0.000",16,2007-02-01 08:09:00
"67127","2.878","0.200","234.550","12.200","1.000","0.000",17,2007-02-01 08:10:00
"67128","2.860","0.196","233.910","12.200","1.000","0.000",17,2007-02-01 08:11:00
"67129","2.766","0.198","234.080","11.800","1.000","0.000",17,2007-02-01 08:12:00
"67130","2.660","0.170","234.310","11.400","2.000","0.000",17,2007-02-01 08:13:00
"67131","2.516","0.000","235.010","10.600","1.000","0.000",17,2007-02-01 08:14:00
"67132","2.698","0.174","235.510","11.400","1.000","0.000",17,2007-02-01 08:15:00
"67133","2.990","0.186","237.830","12.600","1.000","0.000",17,2007-02-01 08:16:00
"67134","2.632","0.080","238.630","11.000","1.000","0.000",17,2007-02-01 08:17:00
"67135","2.664","0.000","238.590","11.000","2.000","0.000",18,2007-02-01 08:18:00
"67136","2.712","0.000","238.060","11.400","1.000","0.000",17,2007-02-01 08:19:00
"67137","2.702","0.000","238.420","11.200","1.000","0.000",18,2007-02-01 08:20:00
"67138","2.906","0.000","238.670","12.200","1.000","0.000",17,2007-02-01 08:21:00
"67139","3.246","0.000","238.010","13.800","2.000","0.000",18,2007-02-01 08:22:00
"67140","2.774","0.000","237.860","11.600","1.000","0.000",17,2007-02-01 08:23:00
"67141","2.768","0.000","237.860","11.600","1.000","0.000",17,2007-02-01 08:24:00
"67142","2.774","0.000","238.230","11.600","1.000","0.000",18,2007-02-01 08:25:00
"67143","2.750","0.000","237.470","11.600","1.000","0.000",17,2007-02-01 08:26:00
"67144","2.744","0.000","238.130","11.400","1.000","0.000",17,2007-02-01 08:27:00
"67145","2.764","0.000","237.450","11.600","1.000","0.000",18,2007-02-01 08:28:00
"67146","4.348","0.000","236.190","18.800","27.000","0.000",17,2007-02-01 08:29:00
"67147","4.982","0.000","236.120","21.000","38.000","0.000",17,2007-02-01 08:30:00
"67148","4.966","0.000","235.880","21.000","37.000","0.000",17,2007-02-01 08:31:00
"67149","5.020","0.000","235.420","21.200","37.000","0.000",17,2007-02-01 08:32:00
"67150","4.978","0.000","235.490","21.000","38.000","0.000",17,2007-02-01 08:33:00
"67151","4.866","0.000","234.550","20.600","37.000","0.000",17,2007-02-01 08:34:00
"67152","4.840","0.000","235.380","20.400","37.000","0.000",17,2007-02-01 08:35:00
"67153","4.888","0.000","236.070","20.600","37.000","0.000",17,2007-02-01 08:36:00
"67154","5.176","0.000","234.840","22.000","37.000","0.000",17,2007-02-01 08:37:00
"67155","4.506","0.000","234.930","19.000","37.000","0.000",17,2007-02-01 08:38:00
"67156","4.608","0.048","235.000","19.600","37.000","0.000",17,2007-02-01 08:39:00
"67157","4.718","0.088","234.170","20.000","37.000","0.000",16,2007-02-01 08:40:00
"67158","4.700","0.086","233.910","20.000","37.000","0.000",17,2007-02-01 08:41:00
"67159","4.672","0.090","235.150","19.800","37.000","0.000",17,2007-02-01 08:42:00
"67160","2.620","0.110","237.550","11.000","2.000","0.000",17,2007-02-01 08:43:00
"67161","2.588","0.182","237.120","11.000","1.000","0.000",18,2007-02-01 08:44:00
"67162","2.758","0.420","236.480","11.800","1.000","1.000",17,2007-02-01 08:45:00
"67163","2.904","0.408","237.010","12.200","2.000","1.000",17,2007-02-01 08:46:00
"67164","2.906","0.400","236.940","12.200","1.000","1.000",17,2007-02-01 08:47:00
"67165","2.980","0.482","236.670","12.600","1.000","2.000",18,2007-02-01 08:48:00
"67166","2.984","0.500","237.000","12.600","1.000","1.000",17,2007-02-01 08:49:00
"67167","2.968","0.494","236.340","12.600","1.000","1.000",17,2007-02-01 08:50:00
"67168","2.956","0.488","235.650","12.600","2.000","2.000",17,2007-02-01 08:51:00
"67169","2.960","0.490","235.710","12.600","1.000","1.000",17,2007-02-01 08:52:00
"67170","2.962","0.492","235.820","12.600","1.000","2.000",17,2007-02-01 08:53:00
"67171","2.898","0.464","235.850","12.400","1.000","1.000",17,2007-02-01 08:54:00
"67172","3.248","0.190","235.920","14.000","1.000","1.000",17,2007-02-01 08:55:00
"67173","2.746","0.194","236.250","11.600","2.000","2.000",17,2007-02-01 08:56:00
"67174","2.744","0.192","236.130","11.600","1.000","1.000",17,2007-02-01 08:57:00
"67175","2.754","0.196","236.760","11.600","1.000","1.000",18,2007-02-01 08:58:00
"67176","2.664","0.176","236.910","11.200","1.000","2.000",17,2007-02-01 08:59:00
"67177","3.260","0.136","236.020","14.000","1.000","1.000",17,2007-02-01 09:00:00
"67178","2.402","0.104","237.230","10.000","2.000","1.000",17,2007-02-01 09:01:00
"67179","2.406","0.106","237.480","10.000","1.000","2.000",17,2007-02-01 09:02:00
"67180","2.410","0.108","237.820","10.000","1.000","1.000",18,2007-02-01 09:03:00
"67181","2.164","0.106","237.980","9.200","1.000","1.000",17,2007-02-01 09:04:00
"67182","1.906","0.104","238.350","8.000","1.000","1.000",18,2007-02-01 09:05:00
"67183","1.898","0.102","237.720","8.000","2.000","2.000",17,2007-02-01 09:06:00
"67184","1.904","0.104","237.890","8.000","1.000","1.000",17,2007-02-01 09:07:00
"67185","1.908","0.104","238.190","8.000","1.000","1.000",18,2007-02-01 09:08:00
"67186","1.902","0.104","237.850","8.000","1.000","1.000",17,2007-02-01 09:09:00
"67187","1.904","0.104","237.880","8.000","1.000","1.000",17,2007-02-01 09:10:00
"67188","1.896","0.102","237.500","8.000","2.000","2.000",18,2007-02-01 09:11:00
"67189","1.900","0.102","237.700","8.000","1.000","1.000",17,2007-02-01 09:12:00
"67190","1.850","0.000","237.380","7.800","1.000","0.000",17,2007-02-01 09:13:00
"67191","1.840","0.000","238.280","7.600","1.000","0.000",18,2007-02-01 09:14:00
"67192","1.830","0.000","237.770","7.600","1.000","0.000",17,2007-02-01 09:15:00
"67193","1.830","0.000","237.680","7.600","2.000","0.000",17,2007-02-01 09:16:00
